"","id","Decimal.Latitude","Decimal.Longitude"
"8139",2174,57.16667,-170.25
"8140",2178,52.35806,175.92472
"8141",2179,56.57222,-169.55806
"8142",2180,57.18472,-170.26833
"8143",7750,35.78333,126.58333
"8144",7751,35.78333,126.58333
"8145",7752,35.78333,126.58333
"8146",7753,35.78333,126.58333
"8147",7754,35.78333,126.58333
"8148",7755,35.78333,126.58333
"8149",7756,35.78333,126.58333
"8150",7757,35.78333,126.58333
"8151",7758,35.78333,126.58333
"8152",7759,35.78333,126.58333
"8153",7760,35.78333,126.58333
"8154",7761,35.78333,126.58333
"8155",7762,35.78333,126.58333
"8156",7763,35.78333,126.58333
"8157",7764,35.78333,126.58333
"8158",7765,35.78333,126.58333
"8159",7766,35.78333,126.58333
"8160",7767,35.78333,126.58333
"8161",7768,35.78333,126.58333
"8162",7769,35.78333,126.58333
"8163",7770,35.78333,126.58333
"8164",7771,35.78333,126.58333
"8165",7772,35.78333,126.58333
"8166",7773,35.78333,126.58333
"8167",8173,66.4,-178.9
"8168",8175,64.56667,178.55
"8169",8180,63.06667,179.36667
"8170",8181,62.55,177.08333
"8171",8370,52.11667,175.6
"8172",8371,57.15,-135.66667
"8173",8372,54.08333,-165
"8174",8373,52.17222,-175.50833
"8175",8374,53.95,-168.03333
"8176",8375,57.75,-155.6
"8177",8376,57.75,-155.6
"8178",8377,60.38333,-172.66667
"8179",8378,57.16667,-170.25
"8180",8379,56.56667,-169.58333
"8181",8380,56.02306,-156.70017
"8182",8381,57.58333,-152.26667
"8183",8382,58.65,-162.03333
"8184",8383,52.11667,175.6
"8185",8407,64.58333,-163.83333
"8186",8408,58.6,-159.96667
"8187",8410,52.22083,-175.13333
"8188",8411,60.66667,-147.3
"8189",8412,64.58333,-163.83333
"8190",8413,58.6,-159.96667
"8191",8414,60.38333,-172.66667
"8192",8415,63.5,-170.33333
"8193",8416,60.38333,-172.66667
"8194",8417,63.5,-170.33333
"8195",8418,52.11667,175.6
"8196",8419,52.17222,-175.50833
"8197",8420,60.66667,-147.3
"8198",8425,57.15,-135.66667
"8199",8426,57.15,-135.66667
"8200",8427,53.95,-168.03333
"8201",8428,54.08333,-165
"8202",8429,57.15,-135.66667
"8203",8430,58.91667,-151.99583
"8204",9106,37.7,-123
"8205",9473,61.27306,-164.71
"8206",9474,61.27306,-164.71
"8207",9475,61.27306,-164.71
"8208",9476,61.27306,-164.71
"8209",12072,48.616944,-125.578056
"8210",12115,37.088333,129.401111
"8211",12162,39.8825,123.911944
"8212",12214,39.8825,123.911944
"8213",12220,39.8825,123.911944
"8214",12234,49.4825,-124.067222
"8215",12238,49.4825,-124.067222
"8216",12341,35.685278,139.753056
"8217",12466,36.739722,126.240556
"8218",12509,52.466389,143.283889
"8219",12527,39.8825,123.911944
"8220",12528,39.8825,123.911944
"8221",12529,39.8825,123.911944
"8222",12547,35.685278,139.753056
"8223",12614,49.4825,-124.067222
"8224",13119,54.249282,-133.01485
"8225",14551,60.108611,-113.6425
"8226",14661,60.108611,-113.6425
"8227",14662,56.159482,-125.441985
"8228",14708,56.159482,-125.441985
"8229",14863,49.526389,-123.26
"8230",2045,55.48333,-133.15
"8231",2053,55.21667,-131.25
"8232",2054,57.65,-133.75
"8233",2055,57,-135.5
"8234",2087,36.75,-122.5
"8235",2090,35.08333,140.28333
"8236",2091,40,135
"8237",8206,60.83333,-147.71667
"8238",8207,59,-160.33333
"8239",12689,49.111412,-127.280614
"8240",8424,51.45,157.08333
"8241",9809,51.96667,177.48333
"8242",9810,51.96667,179.03333
"8243",9811,51.76667,-177.83333
"8244",9812,51.78333,-176.65
"8245",2061,56,-168
"8246",2062,58,-160
"8247",2063,52.5,-130.5
"8248",2104,58,-160
"8249",2107,43,147
"8250",5934,58.13722,-170.99778
"8251",5935,54.06556,-170.90306
"8252",8273,52,-176
"8253",8274,53.9625,-168.06278
"8254",8289,56,-147
"8255",8290,56,-147
"8256",8291,56,-147
"8257",8292,58.13722,-170.99778
"8258",8293,58.13722,-170.99778
"8259",8294,58.13722,-170.99778
"8260",9480,61.27306,-164.71
"8261",12102,49.4825,-124.067222
"8262",12108,38.754083,-123.665772
"8263",12116,35.972449,-121.699905
"8264",12117,33.664925,-118.125229
"8265",12126,36.461606,128.048286
"8266",2102,50,-125
"8267",9584,38.03639,-122.13083
"8268",8336,57.58333,-152.26667
"8269",8337,58.65,-162.03333
"8270",8338,52.11667,175.6
"8271",8339,60.38333,-172.66667
"8272",8368,57.15,-135.66667
"8273",8369,57.58333,-152.26667
"8274",12183,49.4825,-124.067222
"8275",14243,56.159482,-125.441985
"8276",14751,60.108611,-113.6425
"8277",14752,56.159482,-125.441985
"8278",17807,49.4825,-124.067222
"8279",2092,36,142
"8280",2093,35.5,-124
"8281",9254,37.90444,-122.33111
"8282",9255,38.02083,-122.49778
"8283",9258,38.21306,-122.93917
"8284",9259,38.22583,-122.95528
"8285",2043,56,-168
"8286",2064,58,-160
"8287",2066,58,-160
"8288",2067,56,-168
"8289",2084,56,-168
"8290",2085,58,-160
"8291",5304,60,-175
"8292",5305,60,-175
"8293",5711,56.77833,-155.76306
"8294",5941,54.06556,-170.90306
"8295",5942,54.06556,-170.90306
"8296",5943,58.13722,-170.99778
"8297",5944,56.43806,-159.27306
"8298",5945,58.13722,-170.99778
"8299",5946,58.13722,-170.99778
"8300",5947,58.13722,-170.99778
"8301",8295,58.13722,-170.99778
"8302",8296,58.13722,-170.99778
"8303",8297,58.13722,-170.99778
"8304",8298,58.13722,-170.99778
"8305",8299,58.13722,-170.99778
"8306",8300,58.13722,-170.99778
"8307",8301,52,-176
"8308",8302,52,-176
"8309",8303,52,-176
"8310",8304,52,-176
"8311",8305,52,-176
"8312",9686,38.1525,-122.06028
"8313",9797,50.41667,157.25
"8314",9798,50.41667,157.25
"8315",9799,50.41667,157.25
"8316",9800,50.41667,157.25
"8317",14554,53.255354,-131.092016
"8318",2123,56.57222,-169.55806
"8319",2124,57.18472,-170.26833
"8320",8332,60.38333,-172.66667
"8321",8333,57.16667,-170.25
"8322",8334,56.56667,-169.58333
"8323",8335,56.02306,-156.70017
"8324",8453,58.91667,-151.99583
"8325",8284,56,-168
"8326",2040,56,-168
"8327",2041,46,-124.58333
"8328",2042,46,-124.58333
"8329",2080,56,-176
"8330",2094,52,-176
"8331",2099,47.64,-127.79
"8332",4291,49.38528,-126.56278
"8333",4292,51.5,-129
"8334",4293,52.5,-130.5
"8335",4504,53.499444,-131.17
"8336",8282,56,-168
"8337",8283,56,-168
"8338",8306,60,-175
"8339",8307,60,-175
"8340",8308,60,-175
"8341",8309,60,-175
"8342",8310,60,-175
"8343",8311,52,-176
"8344",8312,52,-176
"8345",8313,52,-176
"8346",8314,52,-176
"8347",8315,52,-176
"8348",8423,53.97833,162.84667
"8349",9687,38.1525,-122.06028
"8350",13207,48.958807,-126.370122
"8351",13209,51.829201,-128.875005
"8352",13211,51.129972,-129.185369
"8353",13212,51.405309,-130.225079
"8354",13214,51.781965,-129.903775
"8355",13220,51.781965,-129.903775
"8356",13221,49.815781,-124.667091
"8357",13231,51.129972,-129.185369
"8358",8285,52,-176
"8359",8286,52,-176
"8360",8287,58.13722,-170.99778
"8361",8288,58.13722,-170.99778
"8362",13120,49.245508,-123.644269
"8363",13124,51.213013,-130.52171
"8364",11221,27.07639,142.21333
"8365",5656,38,-124
"8366",5658,38,-124
"8367",5660,38,-124
"8368",9802,63.84917,-164.26889
"8369",9691,59.56667,-151.66667
"8370",9692,59.56667,-151.66667
"8371",9694,59.56667,-151.66667
"8372",9695,59.56667,-151.66667
"8373",9696,59.56667,-151.66667
"8374",9697,59.56667,-151.66667
"8375",9698,59.56667,-151.66667
"8376",9700,59.56667,-151.66667
"8377",9701,59.56667,-151.66667
"8378",9702,59.56667,-151.66667
"8379",9705,59.56667,-151.66667
"8380",9706,59.56667,-151.66667
"8381",9708,59.56667,-151.66667
"8382",9709,59.56667,-151.66667
"8383",9710,59.56667,-151.66667
"8384",9711,59.56667,-151.66667
"8385",9712,59.56667,-151.66667
"8386",9713,59.56667,-151.66667
"8387",9714,59.56667,-151.66667
"8388",9715,59.56667,-151.66667
"8389",9716,59.56667,-151.66667
"8390",9717,59.56667,-151.66667
"8391",9718,59.56667,-151.66667
"8392",9719,59.56667,-151.66667
"8393",9720,59.56667,-151.66667
"8394",9721,59.56667,-151.66667
"8395",9722,59.56667,-151.66667
"8396",9723,59.56667,-151.66667
"8397",9724,59.56667,-151.66667
"8398",5681,60.68778,-147.45917
"8399",5682,60.32,-148.19361
"8400",9814,60.615,-147.16806
"8401",9815,60.615,-147.16806
"8402",9816,60.615,-147.16806
"8403",9817,60.615,-147.16806
"8404",2226,56.50667,-157.62833
"8405",5081,58.58333,-161.75
"8406",4381,49.51944,-124.66667
"8407",12347,51.454007,-128.235855
"8408",12349,51.454007,-128.235855
"8409",12350,51.454007,-128.235855
"8410",12351,51.454007,-128.235855
"8411",12353,51.454007,-128.235855
"8412",12354,51.454007,-128.235855
"8413",12356,51.454007,-128.235855
"8414",12358,51.454007,-128.235855
"8415",7703,38.05,-122.38333
"8416",5700,57.58722,-155.01833
"8417",5739,57.68333,-162
"8418",11289,52.88528,172.95444
"8419",2197,36.97528,-122.16333
"8420",12617,46.373056,-123.958611
"8421",12618,46.373056,-123.958611
"8422",6415,57,-170
"8423",6420,57,-170
"8424",6421,57,-170
"8425",6422,57,-170
"8426",6423,57,-170
"8427",6424,57,-170
"8428",5685,60.57667,-146.99111
"8429",11290,54.99694,166.30833
"8430",6156,58.84556,-136.8725
"8431",12324,43.84,-58.93
"8432",11291,54.69389,167.74833
"8433",296,70.35,36.21
"8434",299,56.85389,27.72222
"8435",1615,64,26
"8436",2490,70.83333,25
"8437",2491,69.14694,29.21528
"8438",8432,55.00083,166.27306
"8439",285,62,15
"8440",499,62.36444,41.97944
"8441",609,66,28
"8442",10849,65.48333,32.23333
"8443",10854,64.41667,32.88333
"8444",10855,65.8,27.43333
"8445",10856,63.16667,26.61667
"8446",10857,61.2,25.1
"8447",10858,61.48333,33.65
"8448",11138,53.90583,23.27194
"8449",11142,62.8675,10.47306
"8450",11143,68,27
"8451",11144,60.70278,23.76028
"8452",11145,62.72389,25.75889
"8453",11146,64.60139,27.24639
"8454",11472,59.666667,15.416667
"8455",506,62.5,25.5
"8456",507,64,32.5
"8457",508,68.43333,26.58333
"8458",509,65.82333,32.20167
"8459",510,64,26
"8460",511,61.77028,33.9525
"8461",518,62.36444,41.97944
"8462",524,62,10
"8463",562,62.5,25.5
"8464",563,64,26
"8465",564,67,27
"8466",565,62.32,9.26833
"8467",566,61.77028,33.9525
"8468",567,64,32.5
"8469",568,65.82333,32.20167
"8470",574,62.36444,41.97944
"8471",582,64,26
"8472",591,62,15
"8473",597,62.36444,41.97944
"8474",605,51.46667,117.5
"8475",628,64,26
"8476",630,62,10
"8477",635,62.36444,41.97944
"8478",636,62,15
"8479",2358,62,10
"8480",2360,62,10
"8481",2364,62,10
"8482",4894,61.26556,16.28083
"8483",5817,64.60333,-21.17833
"8484",8421,67.13333,18.5
"8485",10730,64.56667,27.53333
"8486",10731,60.73333,23.1
"8487",10732,64.56667,27.53333
"8488",10733,60.73333,23.1
"8489",10735,59.73333,15.46667
"8490",10860,65.48333,32.23333
"8491",10861,64.25,32.88333
"8492",10862,61.48333,33.65
"8493",10863,65.8,27.43333
"8494",10864,63.16667,26.61667
"8495",10865,61.2,25.1
"8496",11100,62.23333,10.46667
"8497",11103,64.45,11.75
"8498",11106,62.48333,15.75
"8499",11486,60.780556,22.5
"8500",11490,66.355,25.664167
"8501",11491,63.626667,27.641667
"8502",402,62,15
"8503",403,64,26
"8504",436,64,26
"8505",441,64,26
"8506",480,62,15
"8507",2514,62,10
"8508",2852,63.45,10.95
"8509",2853,60.77944,11.08972
"8510",606,55.64955,13.57847
"8511",4595,55.65833,13.08333
"8512",318,62,15
"8513",319,62,15
"8514",320,62,15
"8515",2774,62,10
"8516",339,62,15
"8517",2776,62,10
"8518",305,62,15
"8519",306,69.5,27.5
"8520",308,68,24
"8521",2707,62,10
"8522",2724,63.16778,10.1225
"8523",10790,58.53333,31.38333
"8524",10792,58.5575,38.0025
"8525",10961,63,16
"8526",10963,63,16
"8527",302,64,26
"8528",376,62,15
"8529",377,62.5,25.5
"8530",378,64,32
"8531",379,67,27
"8532",380,65.82333,32.20167
"8533",381,64,26
"8534",382,61.77028,33.9525
"8535",458,64,26
"8536",459,62.5,25.5
"8537",460,64,26
"8538",461,64,26
"8539",463,64,32
"8540",464,65.82333,32.20167
"8541",465,61.77028,33.9525
"8542",2727,65.11667,13.75
"8543",2728,63.16778,10.1225
"8544",2729,61.5,11.75
"8545",2730,59.95788,8.18828
"8546",2738,58.95,8.76667
"8547",2718,62,10
"8548",271,62,15
"8549",284,62,15
"8550",312,62,15
"8551",313,62,15
"8552",315,62,15
"8553",316,62,15
"8554",321,62,15
"8555",322,62,15
"8556",323,62,15
"8557",340,62,15
"8558",347,62,15
"8559",350,62,15
"8560",354,62,15
"8561",356,64,26
"8562",357,62,15
"8563",359,62,15
"8564",368,62,15
"8565",369,62,15
"8566",372,62,15
"8567",375,62,15
"8568",386,62,15
"8569",390,62,15
"8570",392,62,15
"8571",404,62,15
"8572",408,62,15
"8573",409,62,15
"8574",410,62,15
"8575",411,62,15
"8576",415,62,15
"8577",416,62,15
"8578",419,62,15
"8579",421,62,15
"8580",424,62,15
"8581",425,64,26
"8582",426,62,15
"8583",427,64,26
"8584",429,64,26
"8585",430,64,26
"8586",432,62,15
"8587",434,62,15
"8588",437,62,15
"8589",439,62,15
"8590",440,62,15
"8591",444,62,15
"8592",449,62,15
"8593",451,62,15
"8594",453,62,15
"8595",456,62,15
"8596",471,62,15
"8597",474,62,15
"8598",476,62,15
"8599",478,62,15
"8600",479,62,15
"8601",1338,62,15
"8602",1599,59.93333,24.45
"8603",2518,59.06667,10
"8604",2710,59.06667,10
"8605",2713,59.06667,10
"8606",2716,62,10
"8607",2717,62,10
"8608",2720,62,10
"8609",2736,58.86667,9.41667
"8610",2739,62,10
"8611",2741,62,10
"8612",2744,62,10
"8613",2745,58.86667,9.41667
"8614",2751,58.86667,9.41667
"8615",2754,62,10
"8616",2761,62,10
"8617",2764,62,10
"8618",2768,62,10
"8619",2771,58.86667,9.41667
"8620",2778,62,10
"8621",2781,62,10
"8622",2782,58.86667,9.41667
"8623",2785,62,10
"8624",2786,58.86667,9.41667
"8625",2788,62,10
"8626",2790,62,10
"8627",2792,62,10
"8628",2795,62,10
"8629",2798,62,10
"8630",2799,58.86667,9.41667
"8631",2800,58.86667,9.41667
"8632",2803,62,10
"8633",2804,58.86667,9.41667
"8634",2807,62,10
"8635",2808,58.86667,9.41667
"8636",2811,62,10
"8637",2812,58.86667,9.41667
"8638",2815,58.86667,9.41667
"8639",2817,62,10
"8640",2818,58.86667,9.41667
"8641",2820,62,10
"8642",2821,58.86667,9.41667
"8643",2823,62,10
"8644",2824,62,10
"8645",2825,58.86667,9.41667
"8646",2827,62,10
"8647",2829,62,10
"8648",2830,58.86667,9.41667
"8649",2832,62,10
"8650",2835,62,10
"8651",2836,58.86667,9.41667
"8652",2838,62,10
"8653",2839,58.86667,9.41667
"8654",2840,58.86667,9.41667
"8655",2843,62,10
"8656",2844,58.86667,9.41667
"8657",2846,62,10
"8658",2847,58.86667,9.41667
"8659",2849,62,10
"8660",8154,64.02694,19.18278
"8661",10377,60.9,24.6
"8662",10384,66.78333,23.91667
"8663",10965,63,16
"8664",10995,64,27
"8665",11071,64,12
"8666",341,64,26
"8667",343,62,15
"8668",344,64,26
"8669",370,62,15
"8670",435,62,15
"8671",10966,63.47028,15.64444
"8672",10994,64,27
"8673",6366,59.66667,15.41667
"8674",17690,59.666667,13.9
"8675",17691,59.666667,13.9
"8676",448,62.75,22.91667
"8677",10587,66.23333,21.58333
"8678",12173,63.083333,22.916667
"8679",5824,63.1,23.08333
"8680",5878,63.1,23.08333
"8681",5953,63.1,23.83333
"8682",5970,63.83333,22.91667
"8683",7967,63.83333,22.91667
"8684",6450,59.66667,15.41667
"8685",5814,63.5,15
"8686",5815,65,18
"8687",5816,67,21
"8688",5822,63.25,15.58333
"8689",5829,67.91667,33.01667
"8690",5830,68,27
"8691",5847,67.75,29.5
"8692",5856,67.91667,33.01667
"8693",5879,58.45,92.21667
"8694",5880,58.45,92.21667
"8695",5881,58.45,92.21667
"8696",5882,58.45,92.21667
"8697",5883,58.45,92.21667
"8698",5884,58.45,92.21667
"8699",5885,58.45,92.21667
"8700",5886,58.45,92.21667
"8701",5887,58.45,92.21667
"8702",5888,58.45,92.21667
"8703",5889,58.45,92.21667
"8704",5890,58.45,92.21667
"8705",5891,58.45,92.21667
"8706",5892,58.45,92.21667
"8707",5954,63.1,23.83333
"8708",5955,62.75,22.91667
"8709",6195,63.83333,20.25
"8710",6198,63.83333,20.25
"8711",6260,59.66667,15.41667
"8712",6279,63,22.91667
"8713",6280,63,22.91667
"8714",6284,59.66667,15.41667
"8715",6287,56.63333,47.86667
"8716",6288,56.63333,47.86667
"8717",6352,62.75,22.91667
"8718",7966,63.83333,20.25
"8719",2842,62,10
"8720",355,64,32
"8721",280,58.54111,41.77306
"8722",540,31.5,34.75
"8723",4917,22.13417,59.24278
"8724",4918,46.03333,70.2
"8725",5269,35.84667,71.78417
"8726",5667,31.15,68
"8727",7748,15.2,18.59
"8728",4627,31.75,35.16667
"8729",5462,47.91667,106.88333
"8730",5653,35.45,56.59778
"8731",10408,29.45,47.11667
"8732",5410,32.69694,73.56944
"8733",558,43.82861,96.58028
"8734",11016,48.08333,135.65
"8735",11018,48.18333,134.86667
"8736",6840,33.9,9.53333
"8737",17652,46.463269,17.598925
"8738",1363,61,31.5
"8739",11198,45.35139,49.27028
"8740",7146,31.48333,30.83333
"8741",7147,31.48333,30.83333
"8742",7148,31.48333,30.83333
"8743",6900,30.9,31.11667
"8744",7150,31.48333,30.83333
"8745",7151,31.48333,30.83333
"8746",7152,31.48333,30.83333
"8747",7153,31.48333,30.83333
"8748",7154,31.48333,30.83333
"8749",7155,31.48333,30.83333
"8750",7156,31.48333,30.83333
"8751",7157,31.48333,30.83333
"8752",7158,31.48333,30.83333
"8753",7149,31.48333,30.83333
"8754",225,36.58694,75.39972
"8755",227,30.00556,70.01472
"8756",608,37.25,100
"8757",5270,35.88333,71.8
"8758",5669,31.25,68
"8759",10387,29.08333,83.91667
"8760",1181,56,18
"8761",1185,56,18
"8762",1194,56,18
"8763",1195,56.44861,-6.12833
"8764",1198,62,15
"8765",1213,65,-18
"8766",1216,62,10
"8767",1218,62,15
"8768",1219,57.93806,14.06222
"8769",1232,56,18
"8770",1238,64.83333,25.4
"8771",1239,64.83333,25.4
"8772",1240,62,15
"8773",1241,56,18
"8774",1269,56,18
"8775",1284,56,18
"8776",1309,56,18
"8777",1315,56,18
"8778",1749,65.5,38
"8779",1891,56,18
"8780",1894,64,26
"8781",2480,69.14694,29.21528
"8782",2481,63.45,10.95
"8783",2482,60.77944,11.08972
"8784",2483,69.14694,29.21528
"8785",2484,63.45,10.95
"8786",2485,60.77944,11.08972
"8787",2486,69.14694,29.21528
"8788",2487,62,10
"8789",2488,63.45,10.95
"8790",2489,60.77944,11.08972
"8791",2492,69.14694,29.21528
"8792",2493,63.45,10.95
"8793",2494,60.77944,11.08972
"8794",2495,69.14694,29.21528
"8795",2496,63.45,10.95
"8796",2497,60.77944,11.08972
"8797",2503,63.45,10.95
"8798",2504,69.14694,29.21528
"8799",2508,69.14694,29.21528
"8800",2509,69.14694,29.21528
"8801",2510,69.14694,29.21528
"8802",2511,63.45,10.95
"8803",2512,60.77944,11.08972
"8804",2547,59.46806,8.76917
"8805",2548,59.17222,10.57778
"8806",2552,58.46806,8.76917
"8807",2661,69.14694,29.21528
"8808",4652,65.5,-18.15
"8809",4653,65.51667,-14.38333
"8810",4654,65.53333,-24.46667
"8811",5957,64.83333,25.4
"8812",5958,65,25.11667
"8813",8012,69.08333,49.25
"8814",12204,55.120772,14.919516
"8815",6383,69.06667,20.76667
"8816",6386,69.06667,20.76667
"8817",1362,61.25,28.25
"8818",6426,62.28333,24.4
"8819",309,64.41667,23.25
"8820",1170,62,15
"8821",1301,62,15
"8822",1305,64,26
"8823",2477,62,10
"8824",2478,63.45,10.95
"8825",2479,60.77944,11.08972
"8826",2505,62,10
"8827",2506,63.45,10.95
"8828",2515,69.14694,29.21528
"8829",2516,63.45,10.95
"8830",2517,60.77944,11.08972
"8831",2521,69.14694,29.21528
"8832",2522,69.14694,29.21528
"8833",2523,60.77944,11.08972
"8834",2524,69.14694,29.21528
"8835",2525,60.77944,11.08972
"8836",2526,60.77944,11.08972
"8837",2698,62,10
"8838",2699,63.45,10.95
"8839",8077,65.91667,-18.33333
"8840",1253,59,15
"8841",2550,63.45,10.95
"8842",10962,63,16
"8843",5727,62.66667,29.55
"8844",2396,63.43333,10.41667
"8845",2397,63.26667,10.5
"8846",2398,63.38333,10.4
"8847",2507,69.14694,29.21528
"8848",12153,55.120772,14.919516
"8849",1294,62,15
"8850",1296,56,18
"8851",1169,62,15
"8852",1293,62,15
"8853",2502,58.83333,8
"8854",2513,58.96972,9.82
"8855",1789,64.60056,-22.34222
"8856",2664,59.2,10.4
"8857",2665,59.055,10.53361
"8858",6038,66,13.5
"8859",5728,62.11667,27.68333
"8860",5730,62.66667,29.55
"8861",1336,62,15
"8862",1353,59.8,13.05
"8863",1354,63,17.5
"8864",1106,61.01,22.15
"8865",2331,69.94778,23.27528
"8866",2332,61.46667,11.05
"8867",2333,63.3,9.83333
"8868",2334,61.5,6.83333
"8869",2335,61.52556,5.75417
"8870",2336,66.83167,15.36056
"8871",2337,59.48333,6.25
"8872",2338,61.40444,7.91389
"8873",2340,58.55861,8.36417
"8874",2342,61.25861,7.15694
"8875",2343,61.5,6.83333
"8876",2344,61.40444,7.91389
"8877",2345,61.5,6.83333
"8878",2346,69.94778,23.27528
"8879",2347,66.83167,15.36056
"8880",2348,59.48333,6.25
"8881",2349,61.2925,7.47806
"8882",2350,60.87861,5.27583
"8883",2351,59,6.25
"8884",2352,60.25,6
"8885",2353,60.87861,5.27583
"8886",2354,61.31667,5.36667
"8887",2355,69.94778,23.27528
"8888",2399,61.5,6.83333
"8889",2400,61.5,6.83333
"8890",2401,62.68472,8.13194
"8891",2402,58.88028,11.53861
"8892",2403,63.46667,10.93333
"8893",2404,61.2925,7.47806
"8894",2405,60.25,6
"8895",2406,59.70333,10.52028
"8896",2407,59.73583,10.23917
"8897",2408,59.74944,10.28528
"8898",2409,58.55861,8.36417
"8899",2410,58.03333,7.46667
"8900",2411,58.20722,7.33889
"8901",2412,60.43333,10.65
"8902",2413,58.31667,6.96667
"8903",2414,58.67833,6.91972
"8904",2415,58.33333,6.36667
"8905",2416,58.61972,6.09417
"8906",2417,58.51667,5.8
"8907",2418,59,6.25
"8908",2419,58.88472,6.20389
"8909",2420,59,6.25
"8910",2421,58.83333,8
"8911",2422,59.5,5.91667
"8912",2423,59,6.25
"8913",2424,59.33333,5.91667
"8914",2425,60.25,6
"8915",2426,60.65,6.11667
"8916",2427,60.65,6.43333
"8917",2428,60.68333,6.83333
"8918",2429,60.63194,6.23861
"8919",2430,60.82056,6.30028
"8920",2431,60.25,6
"8921",2432,60.25,6
"8922",2433,61.25861,7.15694
"8923",2434,61.5,6.83333
"8924",2435,61.31667,5.36667
"8925",2436,59.74944,10.28528
"8926",2437,59.70333,10.52028
"8927",2438,58.03333,7.46667
"8928",2439,61.5,6.83333
"8929",2440,59.55,9.93333
"8930",2441,63.43333,10.41667
"8931",2442,63.26667,10.5
"8932",2443,63.38333,10.4
"8933",2444,60.25,6
"8934",2445,60.63194,6.23861
"8935",2446,59.49444,5.90917
"8936",2447,61.345,6.13333
"8937",2448,58.58417,6.07361
"8938",2449,59.55,6.03333
"8939",2450,58.09528,6.79944
"8940",2451,58.55861,8.36417
"8941",2452,58.20722,7.33889
"8942",2453,60.43333,10.65
"8943",2454,58.31667,6.96667
"8944",2455,58.67833,6.91972
"8945",2456,58.83333,8
"8946",2457,58.33333,6.36667
"8947",2458,58.51667,5.8
"8948",2459,59,6.25
"8949",2460,58.88472,6.20389
"8950",2461,59,6.25
"8951",2462,59.5,5.91667
"8952",2463,59.33333,5.91667
"8953",2464,60.65,6.11667
"8954",2465,60.65,6.43333
"8955",2466,60.68333,6.83333
"8956",2467,60.82056,6.30028
"8957",2468,60.25,6
"8958",2469,60.25,6
"8959",2470,60.25,6
"8960",2471,60.25,6
"8961",2472,60.25,6
"8962",2473,61.31667,5.36667
"8963",2475,63.43333,10.41667
"8964",2476,63.38333,10.4
"8965",8183,65.58333,-17
"8966",8405,69.9,27.01667
"8967",8567,60.85,12.31667
"8968",8568,60.85,12.31667
"8969",8569,60.85,12.31667
"8970",8570,60.85,12.31667
"8971",8571,60.85,12.31667
"8972",6088,58.83333,6
"8973",8188,76.01667,104.01667
"8974",8189,76.01667,104.01667
"8975",1312,65,25.11667
"8976",1313,64.83333,25.4
"8977",1359,58.45,92.21667
"8978",1360,58.45,92.21667
"8979",5959,64.83333,25.4
"8980",5960,65,25.11667
"8981",5961,64.83333,25.4
"8982",5962,65,25.11667
"8983",5963,64.83333,25.4
"8984",5971,64.83333,25.4
"8985",6048,64.83333,25.4
"8986",6049,65,25.11667
"8987",2474,61.87556,10.17694
"8988",8439,67.14333,31.91194
"8989",5318,64,26
"8990",8440,67,32.6
"8991",276,51.5,10.5
"8992",277,56.21639,-4.38222
"8993",281,51.5,10.5
"8994",288,54.25,13.58333
"8995",294,53.87083,9.00389
"8996",301,47.375,25.0325
"8997",1606,55.15306,8.71528
"8998",1607,56.70139,10.19056
"8999",1608,55.68333,-1.78333
"9000",1609,56.63333,8.36667
"9001",1610,56.35,8.23333
"9002",1611,56.71667,8.58333
"9003",1613,59.61056,18.75028
"9004",4930,56.21639,-4.38222
"9005",5145,54,-4
"9006",5297,49.75,15
"9007",5299,49.75,15
"9008",7187,40.71028,0.84417
"9009",7191,40.71028,0.84417
"9010",7192,40.71028,0.84417
"9011",7193,40.71028,0.84417
"9012",10582,46.00083,24.75333
"9013",10583,49.20972,31.89722
"9014",11159,53,-8
"9015",11160,56,-4
"9016",11161,55.8,-6.2
"9017",11163,55.22722,8.56917
"9018",11164,53.77139,7.88806
"9019",11165,53.34722,5.4875
"9020",12044,58.4875,14.688333
"9021",12075,46.583333,19.25
"9022",12282,52.368132,17.028912
"9023",12315,51.431484,7.665231
"9024",12316,51.431484,7.665231
"9025",12319,51.431484,7.665231
"9026",12338,54.118188,18.471909
"9027",12339,46.583333,19.25
"9028",12352,55.120772,14.919516
"9029",12467,36.007451,127.899027
"9030",12579,53.666667,-5
"9031",12619,52.368132,17.028912
"9032",12620,47.716557,16.851103
"9033",12643,55.913611,8.395556
"9034",12644,55.913611,8.395556
"9035",12646,48.666667,19.5
"9036",12648,48.666667,19.5
"9037",505,49.08806,22.56694
"9038",541,52.5,5.75
"9039",557,36.66778,53.2375
"9040",619,48.66667,19.5
"9041",4856,41.82722,-8.02417
"9042",4857,41.86583,-7.97111
"9043",4858,41.84889,-8.15889
"9044",10700,52.43333,16.38333
"9045",10702,48.71667,4.93333
"9046",10707,46.08333,-0.41667
"9047",10712,59.4,18.2
"9048",10715,50.86667,-1.63333
"9049",10716,54.5,28.18333
"9050",10719,53.7775,35.72278
"9051",10723,49.22222,31.77333
"9052",10727,54.12278,22.04361
"9053",10728,53.21778,23.24944
"9054",10729,53.46583,15.18194
"9055",10739,42.73083,25.16917
"9056",10740,42.73083,25.16917
"9057",10891,42.95,-0.88333
"9058",10897,42.73,-0.99
"9059",10898,42.83333,-0.83333
"9060",11171,46.25,15.16667
